run_id,timestamp_utc,train_dataset,model_type,seed,train_n,val_n,vocab_size,embed_dim,max_len,lstm_units,dropout,lr,batch_size,epochs,time_train_s,time_eval_s,time_total_s,tf,keras,gensim,numpy,pandas,sklearn,test_set,accuracy,auc,aod,test_n,oov_rate,pair_seed,order_in_pair,pair_order
f8832bde-d642-410d-b903-bd7496e40e58,2026-01-21T15:27:15Z,cassandra,onehot,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,712.6771235466003,3.7592408657073975,729.239501953125,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2156448202959831,0.5831356558456869,0.6057082414627075,473,3.0180023842218837e-05,1369745818,1,ordinal > onehot
8d21b48a-03f3-4eae-b380-e8463e5c8b9e,2026-01-21T15:37:45Z,cassandra,ordinal,444464030,993,332,59,100,100,128,0.2,0.001,24,100,612.5791893005371,3.199362277984619,628.8448617458344,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4728915662650602,0.7631002115305452,0.7256525754928589,332,0.0,444464030,0,ordinal > onehot
8d21b48a-03f3-4eae-b380-e8463e5c8b9e,2026-01-21T15:37:45Z,cassandra,ordinal,444464030,993,332,59,100,100,128,0.2,0.001,24,100,612.5791893005371,3.199362277984619,628.8448617458344,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3049132947976878,0.5920925634016362,0.6546242833137512,692,0.0,444464030,0,ordinal > onehot
8d21b48a-03f3-4eae-b380-e8463e5c8b9e,2026-01-21T15:37:45Z,cassandra,ordinal,444464030,993,332,59,100,100,128,0.2,0.001,24,100,612.5791893005371,3.199362277984619,628.8448617458344,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2325581395348837,0.591696857795419,0.6175122857093811,473,3.0180023842218837e-05,444464030,0,ordinal > onehot
19a6c528-15cc-4144-87fa-466632b86035,2026-01-21T15:50:03Z,cassandra,onehot,444464030,993,332,59,100,100,128,0.2,0.001,24,100,722.2843225002289,3.743919849395752,739.3213698863983,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5301204819277109,0.780678927321703,0.6902610063552856,332,0.0,444464030,1,ordinal > onehot
19a6c528-15cc-4144-87fa-466632b86035,2026-01-21T15:50:03Z,cassandra,onehot,444464030,993,332,59,100,100,128,0.2,0.001,24,100,722.2843225002289,3.743919849395752,739.3213698863983,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2572254335260115,0.5860407366417533,0.5404623746871948,692,0.0,444464030,1,ordinal > onehot
19a6c528-15cc-4144-87fa-466632b86035,2026-01-21T15:50:03Z,cassandra,onehot,444464030,993,332,59,100,100,128,0.2,0.001,24,100,722.2843225002289,3.743919849395752,739.3213698863983,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2304439746300211,0.6040358058344335,0.5775193572044373,473,3.0180023842218837e-05,444464030,1,ordinal > onehot
0778c634-fdc9-41ae-93e6-6e1e32bf3a04,2026-01-21T16:13:40Z,cassandra,ordinal,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,1399.4663195610046,5.627503871917725,1418.4545197486875,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4939759036144578,0.7795354584411115,0.7075802683830261,332,0.0,1684771879,0,ordinal > onehot
0778c634-fdc9-41ae-93e6-6e1e32bf3a04,2026-01-21T16:13:40Z,cassandra,ordinal,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,1399.4663195610046,5.627503871917725,1418.4545197486875,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2890173410404624,0.6309648618573881,0.6075385808944702,692,0.0,1684771879,0,ordinal > onehot
0778c634-fdc9-41ae-93e6-6e1e32bf3a04,2026-01-21T16:13:40Z,cassandra,ordinal,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,1399.4663195610046,5.627503871917725,1418.4545197486875,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.281183932346723,0.6317760902509502,0.6226215362548828,473,3.0180023842218837e-05,1684771879,0,ordinal > onehot
1774b292-80ae-49c2-94b3-eb661b6fc40e,2026-01-21T16:29:01Z,cassandra,onehot,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,901.6316702365876,4.502023696899414,920.1190595626832,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5301204819277109,0.7886079509286759,0.7156124114990234,332,0.0,1684771879,1,ordinal > onehot
1774b292-80ae-49c2-94b3-eb661b6fc40e,2026-01-21T16:29:01Z,cassandra,onehot,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,901.6316702365876,4.502023696899414,920.1190595626832,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2673410404624277,0.6067245971058978,0.5585259795188904,692,0.0,1684771879,1,ordinal > onehot
1774b292-80ae-49c2-94b3-eb661b6fc40e,2026-01-21T16:29:01Z,cassandra,onehot,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,901.6316702365876,4.502023696899414,920.1190595626832,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2304439746300211,0.6228077289683318,0.5787526369094849,473,3.0180023842218837e-05,1684771879,1,ordinal > onehot
8f5b316e-eaef-4e27-bee0-919a5bcbf1b6,2026-01-21T16:44:01Z,cassandra,ordinal,123112493,993,332,59,100,100,128,0.2,0.001,24,100,881.1974313259125,4.843379974365234,900.2664613723755,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4608433734939759,0.7399850349236395,0.6990461945533752,332,0.0,123112493,0,ordinal > onehot
8f5b316e-eaef-4e27-bee0-919a5bcbf1b6,2026-01-21T16:44:01Z,cassandra,ordinal,123112493,993,332,59,100,100,128,0.2,0.001,24,100,881.1974313259125,4.843379974365234,900.2664613723755,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2803468208092485,0.6059721421831397,0.6139209866523743,692,0.0,123112493,0,ordinal > onehot
8f5b316e-eaef-4e27-bee0-919a5bcbf1b6,2026-01-21T16:44:01Z,cassandra,ordinal,123112493,993,332,59,100,100,128,0.2,0.001,24,100,881.1974313259125,4.843379974365234,900.2664613723755,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2642706131078224,0.6277537038148886,0.6316067576408386,473,3.0180023842218837e-05,123112493,0,ordinal > onehot
6aa0b910-6817-455b-8326-4a7127df851f,2026-01-21T16:57:25Z,cassandra,onehot,123112493,993,332,59,100,100,128,0.2,0.001,24,100,784.3942859172821,4.3224499225616455,803.003250837326,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4789156626506024,0.7494278336236617,0.6782128214836121,332,0.0,123112493,1,ordinal > onehot
6aa0b910-6817-455b-8326-4a7127df851f,2026-01-21T16:57:25Z,cassandra,onehot,123112493,993,332,59,100,100,128,0.2,0.001,24,100,784.3942859172821,4.3224499225616455,803.003250837326,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.291907514450867,0.60574996020854,0.5738198161125183,692,0.0,123112493,1,ordinal > onehot
6aa0b910-6817-455b-8326-4a7127df851f,2026-01-21T16:57:25Z,cassandra,onehot,123112493,993,332,59,100,100,128,0.2,0.001,24,100,784.3942859172821,4.3224499225616455,803.003250837326,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2452431289640592,0.6303554989020516,0.5556730031967163,473,3.0180023842218837e-05,123112493,1,ordinal > onehot
59a34890-92d2-4b2e-baad-ed780d8c3fd4,2026-01-21T17:18:08Z,cassandra,ordinal,307833736,993,332,59,100,100,128,0.2,0.001,24,100,219.0876588821411,1.2383675575256348,230.7298069000244,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.466867469879518,0.7571207857043789,0.7028111815452576,332,0.0,307833736,0,ordinal > onehot
59a34890-92d2-4b2e-baad-ed780d8c3fd4,2026-01-21T17:18:08Z,cassandra,ordinal,307833736,993,332,59,100,100,128,0.2,0.001,24,100,219.0876588821411,1.2383675575256348,230.7298069000244,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2861271676300578,0.6270410416088752,0.623073160648346,692,0.0,307833736,0,ordinal > onehot
59a34890-92d2-4b2e-baad-ed780d8c3fd4,2026-01-21T17:18:08Z,cassandra,ordinal,307833736,993,332,59,100,100,128,0.2,0.001,24,100,219.0876588821411,1.2383675575256348,230.7298069000244,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2452431289640592,0.605650540018638,0.6058843731880188,473,3.0180023842218837e-05,307833736,0,ordinal > onehot
54d532a4-fd8a-46c5-a239-ed29286ca873,2026-01-21T17:21:56Z,cassandra,onehot,307833736,993,332,59,100,100,128,0.2,0.001,24,100,216.2576916217804,1.3956305980682373,228.31148481369016,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5331325301204819,0.7888120611025964,0.7108433246612549,332,0.0,307833736,1,ordinal > onehot
54d532a4-fd8a-46c5-a239-ed29286ca873,2026-01-21T17:21:56Z,cassandra,onehot,307833736,993,332,59,100,100,128,0.2,0.001,24,100,216.2576916217804,1.3956305980682373,228.31148481369016,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2586705202312139,0.5983581237889521,0.5593689680099487,692,0.0,307833736,1,ordinal > onehot
54d532a4-fd8a-46c5-a239-ed29286ca873,2026-01-21T17:21:56Z,cassandra,onehot,307833736,993,332,59,100,100,128,0.2,0.001,24,100,216.2576916217804,1.3956305980682373,228.31148481369016,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2029598308668076,0.5974347230687549,0.5547921061515808,473,3.0180023842218837e-05,307833736,1,ordinal > onehot
dfbeeb97-201b-47fb-bb1a-b32ec49454aa,2026-01-21T17:25:59Z,cassandra,onehot,548242837,993,332,59,100,100,128,0.2,0.001,24,100,229.7099690437317,1.7594692707061768,243.214718580246,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5331325301204819,0.79692230212464,0.7090862989425659,332,0.0,548242837,0,onehot > ordinal
dfbeeb97-201b-47fb-bb1a-b32ec49454aa,2026-01-21T17:25:59Z,cassandra,onehot,548242837,993,332,59,100,100,128,0.2,0.001,24,100,229.7099690437317,1.7594692707061768,243.214718580246,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2716763005780346,0.5725016054626536,0.584778368473053,692,0.0,548242837,0,onehot > ordinal
dfbeeb97-201b-47fb-bb1a-b32ec49454aa,2026-01-21T17:25:59Z,cassandra,onehot,548242837,993,332,59,100,100,128,0.2,0.001,24,100,229.7099690437317,1.7594692707061768,243.214718580246,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2050739957716701,0.5903065479516725,0.569767415523529,473,3.0180023842218837e-05,548242837,0,onehot > ordinal
07e0dbcd-d5c0-4517-a0c8-98ae951bcce3,2026-01-21T17:29:56Z,cassandra,ordinal,548242837,993,332,59,100,100,128,0.2,0.001,24,100,222.36905336380005,1.4505500793457031,237.2399332523346,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4789156626506024,0.7789443009110245,0.7306726574897766,332,0.0,548242837,1,onehot > ordinal
07e0dbcd-d5c0-4517-a0c8-98ae951bcce3,2026-01-21T17:29:56Z,cassandra,ordinal,548242837,993,332,59,100,100,128,0.2,0.001,24,100,222.36905336380005,1.4505500793457031,237.2399332523346,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3338150289017341,0.6059179852085746,0.6531791687011719,692,0.0,548242837,1,onehot > ordinal
07e0dbcd-d5c0-4517-a0c8-98ae951bcce3,2026-01-21T17:29:56Z,cassandra,ordinal,548242837,993,332,59,100,100,128,0.2,0.001,24,100,222.36905336380005,1.4505500793457031,237.2399332523346,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2219873150105708,0.5721155013720096,0.6035940647125244,473,3.0180023842218837e-05,548242837,1,onehot > ordinal
ef202c40-8fda-4eed-9c78-0348a406af9d,2026-01-21T17:34:27Z,cassandra,onehot,1537368600,993,332,59,100,100,128,0.2,0.001,24,100,257.29982447624207,1.597769260406494,270.5176889896393,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5210843373493976,0.7893633813972616,0.7462348937988281,332,0.0,1537368600,0,onehot > ordinal
ef202c40-8fda-4eed-9c78-0348a406af9d,2026-01-21T17:34:27Z,cassandra,onehot,1537368600,993,332,59,100,100,128,0.2,0.001,24,100,257.29982447624207,1.597769260406494,270.5176889896393,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3338150289017341,0.5963357788519179,0.6246386766433716,692,0.0,1537368600,0,onehot > ordinal
ef202c40-8fda-4eed-9c78-0348a406af9d,2026-01-21T17:34:27Z,cassandra,onehot,1537368600,993,332,59,100,100,128,0.2,0.001,24,100,257.29982447624207,1.597769260406494,270.5176889896393,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2727272727272727,0.609329239287222,0.6187455654144287,473,3.0180023842218837e-05,1537368600,0,onehot > ordinal
586b4cb9-e147-42fd-9bbc-c78ab5b25732,2026-01-21T17:47:08Z,cassandra,ordinal,1537368600,993,332,59,100,100,128,0.2,0.001,24,100,748.193629026413,3.964900493621826,764.0912239551544,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4487951807228915,0.7474164414229091,0.7090862989425659,332,0.0,1537368600,1,onehot > ordinal
586b4cb9-e147-42fd-9bbc-c78ab5b25732,2026-01-21T17:47:08Z,cassandra,ordinal,1537368600,993,332,59,100,100,128,0.2,0.001,24,100,748.193629026413,3.964900493621826,764.0912239551544,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3208092485549133,0.6143129520797113,0.637283205986023,692,0.0,1537368600,1,onehot > ordinal
586b4cb9-e147-42fd-9bbc-c78ab5b25732,2026-01-21T17:47:08Z,cassandra,ordinal,1537368600,993,332,59,100,100,128,0.2,0.001,24,100,748.193629026413,3.964900493621826,764.0912239551544,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2536997885835095,0.6139920560071005,0.6319590210914612,473,3.0180023842218837e-05,1537368600,1,onehot > ordinal
06682994-98e4-4cb1-8f9f-58d478494277,2026-01-21T17:54:07Z,cassandra,ordinal,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,402.171614408493,2.535531520843506,416.89740681648254,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.463855421686747,0.7551564508758624,0.7254015803337097,332,0.0,1369745818,0,ordinal > onehot
06682994-98e4-4cb1-8f9f-58d478494277,2026-01-21T17:54:07Z,cassandra,ordinal,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,402.171614408493,2.535531520843506,416.89740681648254,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2933526011560693,0.6200692032923167,0.6407755017280579,692,0.0,1369745818,0,ordinal > onehot
06682994-98e4-4cb1-8f9f-58d478494277,2026-01-21T17:54:07Z,cassandra,ordinal,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,402.171614408493,2.535531520843506,416.89740681648254,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.266384778012685,0.5735435472341388,0.6402396559715271,473,3.0180023842218837e-05,1369745818,0,ordinal > onehot
c47951be-50e6-49da-8708-07f01c53e364,2026-01-21T18:05:29Z,cassandra,onehot,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,666.9841589927673,3.605404853820801,683.186616897583,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4849397590361445,0.7602179271338991,0.6922690868377686,332,0.0,1369745818,1,ordinal > onehot
c47951be-50e6-49da-8708-07f01c53e364,2026-01-21T18:05:29Z,cassandra,onehot,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,666.9841589927673,3.605404853820801,683.186616897583,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2904624277456647,0.5955351426922426,0.6134392619132996,692,0.0,1369745818,1,ordinal > onehot
c47951be-50e6-49da-8708-07f01c53e364,2026-01-21T18:05:29Z,cassandra,onehot,1369745818,993,332,59,100,100,128,0.2,0.001,24,100,666.9841589927673,3.605404853820801,683.186616897583,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2304439746300211,0.5858758787862866,0.6168076395988464,473,3.0180023842218837e-05,1369745818,1,ordinal > onehot
67fb31d4-7f45-4b24-a5c7-fcd72134468e,2026-01-21T18:18:03Z,cassandra,ordinal,444464030,993,332,59,100,100,128,0.2,0.001,24,100,737.693873167038,4.064078569412232,754.5841581821442,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4698795180722891,0.7628427220370481,0.7264056205749512,332,0.0,444464030,0,ordinal > onehot
67fb31d4-7f45-4b24-a5c7-fcd72134468e,2026-01-21T18:18:03Z,cassandra,ordinal,444464030,993,332,59,100,100,128,0.2,0.001,24,100,737.693873167038,4.064078569412232,754.5841581821442,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3063583815028902,0.5925895144761953,0.650288999080658,692,0.0,444464030,0,ordinal > onehot
67fb31d4-7f45-4b24-a5c7-fcd72134468e,2026-01-21T18:18:03Z,cassandra,ordinal,444464030,993,332,59,100,100,128,0.2,0.001,24,100,737.693873167038,4.064078569412232,754.5841581821442,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.241014799154334,0.5825754795302043,0.6314305067062378,473,3.0180023842218837e-05,444464030,0,ordinal > onehot
96c12865-f976-4df2-8560-55702437e07f,2026-01-21T18:29:26Z,cassandra,onehot,444464030,993,332,59,100,100,128,0.2,0.001,24,100,665.478189945221,3.649258375167847,682.5978562831879,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5271084337349398,0.7897976656467313,0.6905120611190796,332,0.0,444464030,1,ordinal > onehot
96c12865-f976-4df2-8560-55702437e07f,2026-01-21T18:29:26Z,cassandra,onehot,444464030,993,332,59,100,100,128,0.2,0.001,24,100,665.478189945221,3.649258375167847,682.5978562831879,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2658959537572254,0.577300637085213,0.5463631749153137,692,0.0,444464030,1,ordinal > onehot
96c12865-f976-4df2-8560-55702437e07f,2026-01-21T18:29:26Z,cassandra,onehot,444464030,993,332,59,100,100,128,0.2,0.001,24,100,665.478189945221,3.649258375167847,682.5978562831879,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2431289640591966,0.5997487944553261,0.587913990020752,473,3.0180023842218837e-05,444464030,1,ordinal > onehot
14ed1719-b0d3-48fa-ba3e-0df9033941e2,2026-01-21T18:42:26Z,cassandra,ordinal,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,762.7352192401886,3.6458818912506095,779.9454667568207,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5240963855421686,0.7802325374908723,0.7314257025718689,332,0.0,1684771879,0,ordinal > onehot
14ed1719-b0d3-48fa-ba3e-0df9033941e2,2026-01-21T18:42:26Z,cassandra,ordinal,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,762.7352192401886,3.6458818912506095,779.9454667568207,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3164739884393063,0.6415726295918548,0.634393036365509,692,0.0,1684771879,0,ordinal > onehot
14ed1719-b0d3-48fa-ba3e-0df9033941e2,2026-01-21T18:42:26Z,cassandra,ordinal,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,762.7352192401886,3.6458818912506095,779.9454667568207,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2896405919661733,0.6323818591249463,0.6391825079917908,473,3.0180023842218837e-05,1684771879,0,ordinal > onehot
6bb924f3-d692-46d2-ab33-1b7436a173e3,2026-01-21T18:55:56Z,cassandra,onehot,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,793.0462896823883,4.15916109085083,810.7283833026886,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5271084337349398,0.7913892361595719,0.7231425046920776,332,0.0,1684771879,1,ordinal > onehot
6bb924f3-d692-46d2-ab33-1b7436a173e3,2026-01-21T18:55:56Z,cassandra,onehot,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,793.0462896823883,4.15916109085083,810.7283833026886,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2832369942196532,0.6025003599554396,0.5762282609939575,692,0.0,1684771879,1,ordinal > onehot
6bb924f3-d692-46d2-ab33-1b7436a173e3,2026-01-21T18:55:56Z,cassandra,onehot,1684771879,993,332,59,100,100,128,0.2,0.001,24,100,793.0462896823883,4.15916109085083,810.7283833026886,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2367864693446088,0.6246621500234723,0.580866813659668,473,3.0180023842218837e-05,1684771879,1,ordinal > onehot
4e1cee5f-4ec8-4256-aeeb-991bfabe0da5,2026-01-21T19:12:30Z,cassandra,ordinal,123112493,993,332,59,100,100,128,0.2,0.001,24,100,975.6273150444032,4.7863075733184814,994.449211359024,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4548192771084337,0.7407651576384315,0.7018072009086609,332,0.0,123112493,0,ordinal > onehot
4e1cee5f-4ec8-4256-aeeb-991bfabe0da5,2026-01-21T19:12:30Z,cassandra,ordinal,123112493,993,332,59,100,100,128,0.2,0.001,24,100,975.6273150444032,4.7863075733184814,994.449211359024,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3092485549132948,0.6113386947541075,0.6421001553535461,692,0.0,123112493,0,ordinal > onehot
4e1cee5f-4ec8-4256-aeeb-991bfabe0da5,2026-01-21T19:12:30Z,cassandra,ordinal,123112493,993,332,59,100,100,128,0.2,0.001,24,100,975.6273150444032,4.7863075733184814,994.449211359024,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2536997885835095,0.6368542670588317,0.6407681703567505,473,3.0180023842218837e-05,123112493,0,ordinal > onehot
406adaf0-3110-4084-ae54-7d3d51e40ecb,2026-01-21T19:25:48Z,cassandra,onehot,123112493,993,332,59,100,100,128,0.2,0.001,24,100,779.0647439956665,4.091800451278687,797.4987871646881,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4698795180722891,0.7447648839089958,0.6593875288963318,332,0.0,123112493,1,ordinal > onehot
406adaf0-3110-4084-ae54-7d3d51e40ecb,2026-01-21T19:25:48Z,cassandra,onehot,123112493,993,332,59,100,100,128,0.2,0.001,24,100,779.0647439956665,4.091800451278687,797.4987871646881,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2846820809248555,0.613836906949858,0.5611752867698669,692,0.0,123112493,1,ordinal > onehot
406adaf0-3110-4084-ae54-7d3d51e40ecb,2026-01-21T19:25:48Z,cassandra,onehot,123112493,993,332,59,100,100,128,0.2,0.001,24,100,779.0647439956665,4.091800451278687,797.4987871646881,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2473572938689217,0.6243407791695408,0.5505637526512146,473,3.0180023842218837e-05,123112493,1,ordinal > onehot
3db5badd-0f00-42de-83b7-e4aabc95e2b6,2026-01-21T19:55:30Z,cassandra,onehot,1303377710,993,332,59,100,100,128,0.2,0.001,24,100,1762.948398590088,8.466652393341064,1786.3020513057709,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5301204819277109,0.7893822914284734,0.7161144614219666,332,0.0,1303377710,0,onehot > ordinal
3db5badd-0f00-42de-83b7-e4aabc95e2b6,2026-01-21T19:55:30Z,cassandra,onehot,1303377710,993,332,59,100,100,128,0.2,0.001,24,100,1762.948398590088,8.466652393341064,1786.3020513057709,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.2976878612716763,0.5736752638657012,0.5809248685836792,692,0.0,1303377710,0,onehot > ordinal
3db5badd-0f00-42de-83b7-e4aabc95e2b6,2026-01-21T19:55:30Z,cassandra,onehot,1303377710,993,332,59,100,100,128,0.2,0.001,24,100,1762.948398590088,8.466652393341064,1786.3020513057709,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2621564482029598,0.6216238001683289,0.5984848141670227,473,3.0180023842218837e-05,1303377710,0,onehot > ordinal
52172dc6-202b-4152-9f1c-b65ea2761232,2026-01-21T20:17:25Z,cassandra,ordinal,1303377710,993,332,59,100,100,128,0.2,0.001,24,100,1290.4194593429563,6.303849220275879,1312.1562881469729,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.4849397590361445,0.7879671533632779,0.7331827282905579,332,0.0,1303377710,1,onehot > ordinal
52172dc6-202b-4152-9f1c-b65ea2761232,2026-01-21T20:17:25Z,cassandra,ordinal,1303377710,993,332,59,100,100,128,0.2,0.001,24,100,1290.4194593429563,6.303849220275879,1312.1562881469729,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.3179190751445087,0.5979037084793837,0.6218689680099487,692,0.0,1303377710,1,onehot > ordinal
52172dc6-202b-4152-9f1c-b65ea2761232,2026-01-21T20:17:25Z,cassandra,ordinal,1303377710,993,332,59,100,100,128,0.2,0.001,24,100,1290.4194593429563,6.303849220275879,1312.1562881469729,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.2558139534883721,0.6131068112029708,0.6400634050369263,473,3.0180023842218837e-05,1303377710,1,onehot > ordinal
95a79a37-9c9c-489e-9b0d-4f494904b14c,2026-01-21T20:38:22Z,cassandra,onehot,847329710,993,332,59,100,100,128,0.2,0.001,24,100,1235.0057384967804,5.927879571914673,1256.4364573955536,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,test_internal,0.5391566265060241,0.7969131083340617,0.6885039806365967,332,0.0,847329710,0,onehot > ordinal
95a79a37-9c9c-489e-9b0d-4f494904b14c,2026-01-21T20:38:22Z,cassandra,onehot,847329710,993,332,59,100,100,128,0.2,0.001,24,100,1235.0057384967804,5.927879571914673,1256.4364573955536,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,karaf,0.245664739884393,0.5956847926590845,0.5285404324531555,692,0.0,847329710,0,onehot > ordinal
95a79a37-9c9c-489e-9b0d-4f494904b14c,2026-01-21T20:38:22Z,cassandra,onehot,847329710,993,332,59,100,100,128,0.2,0.001,24,100,1235.0057384967804,5.927879571914673,1256.4364573955536,1.15.0,2.3.1,3.8.3,1.21.6,1.3.5,0.24.2,wicket,0.226215644820296,0.5972714706532913,0.5618393421173096,473,3.0180023842218837e-05,847329710,0,onehot > ordinal
